[01.顺序查找适合于存储结构为（  ）的线性表。<br>A.顺序存储结构或链式存储结构<br>B.散列存储结构<br>C.索引存储结构<br>D.压缩存储结构]::(A)	顺序查找不要求查找表具有随机存取的特性，适合顺序存储或链式存储结构	283
[02.由n个数据元素组成的两个表：一个递增有序，一个无序，采用顺序查找算法，对有序表从头开始查找，发现当前元素已不小于待查元素时，停止查找，确定查找不成功，已知查找任意一个元素的概率是相同的，则在两种表中成功查找（  ）。<br>A.平均时间后者小<br>B.平均时间两者相同<br>C.平均时间前者小<br>D.无法确定]::(B)	每个元素查找成功的比较次数只与其位置有关（与是否有序无关），平均查找长度相同	283
[03.对长度为n的有序单链表，若查找每个元素的概率相等，则顺序查找表中任意一个元素的查找成功的平均查找长度为（  ）。<br>A.n/2<br>B.(n+1)/2<br>C.(n-1)/2<br>D.n/4]::(B)	有序单链表顺序查找的平均查找长度与无序表相同，均为<anki-mathjax> \frac{n+1}{2} </anki-mathjax>	283
[04.对长度为3的顺序表进行查找，若查找第一个元素的概率为1/2，查找第二个元素的概率为1/3，查找第三个元素的概率为1/6，则查找任意一个元素的平均查找长度为（  ）。<br>A.5/3<br>B.2<br>C.7/3<br>D.4/3]::(A)	ASL=1×<anki-mathjax> \frac{1}{2} </anki-mathjax> + 2×<anki-mathjax> \frac{1}{3} </anki-mathjax> + 3×<anki-mathjax> \frac{1}{6} </anki-mathjax> = <anki-mathjax> \frac{5}{3} </anki-mathjax>	283
[05.下列关于二分查找的叙述中，正确的是（  ）。<br>A.表必须有序，表可以顺序方式存储，也可以链表方式存储<br>B.表必须有序且表中数据必须是整型、实型或字符型<br>C.表必须有序，而且只能从小到大排列<br>D.表必须有序，且表只能以顺序方式存储]::(D)	二分查找要求表有序且必须是顺序存储结构（下标定位中间元素）	283
[06.在一个顺序存储的有序线性表上查找一个数据时，既可以采用折半查找，也可以采用顺序查找，但前者比后者的查找速度（  ）。<br>A.必然快<br>B.取决于表是递增还是递减<br>C.在大部分情况下要快<br>D.必然不快]::(C)	在大部分情况下更快（但查找首元素时顺序查找更快）	283
[07.折半查找过程所对应的判定树是一棵（  ）。<br>A.最小生成树<br>B.平衡二叉树<br>C.完全二叉树<br>D.满二叉树]::(B)	折半查找对应的判定树总是平衡二叉树（左右子树高度差≤1）	283
[08.折半查找和二叉排序树的时间性能（  ）。<br>A.相同<br>B.有时不相同<br>C.完全不同<br>D.无法比较]::(B)	折半查找最坏O(logn)，二叉排序树最坏O(n)（形成单支树时）	283
[09.在有11个元素的有序表A[1,2,…,11]中进行折半查找（[low+high)/2]），查找元素A[11]时，被比较的元素下标依次是（  ）。<br>A.6,8,10,11<br>B.6,9,10,11<br>C.6,7,9,11<br>D.6,8,9,11]::(A)	路径：mid=6→8→10→11（按向下取整规则）	283
[10.已知有序表(13,18,24,35,47,50,62,83,90,115,134)，当二分查找值为90的元素时，查找成功的元素比较次数为（  ）。<br>A.1<br>B.2<br>C.4<br>D.6]::(B)	比较序列：第1个62（下标6）→ 第2个90（下标9）	283
