[01. 下述( )是顺序存储结构的优点。<br>A. 存储密度大<br>B. 插入运算方便<br>C. 删除运算方便<br>D. 方便地运用于各种逻辑结构的存储表示]::(A)	1. <strong>存储密度大</strong>（无指针域）<br>2. 插入/删除需移动大量元素	19
[02. 下列关于顺序表的叙述中，正确的是( )。<br>A. 顺序表与一维数组在逻辑结构上相同<br>B. 逻辑相邻元素物理位置不一定相邻<br>C. 顺序表可进行随机存取<br>D. 每个元素的类型不必相同]::(C)	1. 顺序表<strong>支持随机存取</strong><br>2. 逻辑相邻元素物理位置必定相邻	19
[03. 线性表的顺序存储结构是一种( )。<br>A. 随机存取的存储结构<br>B. 顺序存取的存储结构<br>C. 索引存取的存储结构<br>D. 散列存取的存储结构]::(A)	顺序存储支持<strong>O(1)时间访问指定下标元素</strong>	19
[04. 通常说顺序表具有随机存取的特性，指的是( )。<br>A. 查找值为x的元素时间与n无关<br>B. 查找值为x的元素时间与n有关<br>C. 查找序号为i的元素时间与n无关<br>D. 查找序号为i的元素时间与n有关]::(C)	随机存取指通过首地址+偏移量<strong>直接访问元素</strong>	19
[05. 一个顺序表所占用的存储空间大小与( )无关。<br>A. 表的长度<br>B. 元素的存放顺序<br>C. 元素的类型<br>D. 元素中各字段的类型]::(B)	存储空间=表长×<anki-mathjax>sizeof(元素类型)</anki-mathjax>	19
[06. 若线性表最常用的操作是取第i个元素及其前驱和后继，应采用( )存储方式。<br>A. 单链表<br>B. 双向链表<br>C. 单循环链表<br>D. 顺序表]::(D)	顺序表支持<strong>O(1)时间按序号存取</strong>	19
[07. 一个线性表最常用的操作是存取任意指定序号的元素并在最后进行插入、删除操作，应采用( )存储方式。<br>A. 顺序表<br>B. 双链表<br>C. 带头结点的双循环链表<br>D. 单链表]::(A)	顺序表<strong>尾部操作不需要移动元素</strong>	19
[08. 在n个元素的线性表数组表示中，时间复杂度为O(1)的操作是( )。<br>I. 访问第i个结点和求第i个结点的直接前驱<br>II. 在最后插入新结点<br>III. 删除第一个结点<br>IV. 在第i个结点后插入结点<br>A. I<br>B. II、III<br>C. I、II<br>D. I、II、III]::(C)	II操作<strong>尾部插入仅需O(1)</strong><br>III/IV需移动元素	19
[09. 设线性表有n个元素，以下操作在顺序表上效率更高的是( )。<br>I. 输出第i个元素<br>II. 交换第3与第4个元素<br>III. 顺序输出n个元素<br>A. I<br>B. I、III<br>C. I、II<br>D. II、III]::(C)	II操作顺序表只需<strong>3次元素交换</strong>	19
[10. 在长度n的顺序表中删除第i(1≤i≤n)个元素，需向前移动( )个元素。<br>A. n<br>B. i - 1<br>C. n - i<br>D. n + i - 1]::(C)	需移动<anki-mathjax>n-i</anki-mathjax>个元素（元素前移填补空位）	19
[11. 对于顺序表，访问第i个元素和在第i个位置插入的时间复杂度为( )。<br>A. O(n), O(1)<br>B. O(1), O(n)<br>C. O(n), O(n)<br>D. O(1), O(1)]::(B)	访问<strong>O(1)</strong>，插入需移动<anki-mathjax>n-i+1</anki-mathjax>个元素	19
[12. 对于顺序存储线性表，时间复杂度为O(1)的运算是( )。<br>A. 排序<br>B. 删除第i个元素<br>C. 改变第i个元素的值<br>D. 在第i个元素后插入新元素]::(C)	修改元素值只需<strong>直接赋值操作</strong>	19
[13. 在长度n的顺序表中，插入位置i(1≤i≤n+1)的合法范围是( )。<br>A. 1≤i≤n - 1<br>B. 1≤i≤n<br>C. 0≤i≤n - 1<br>D. 0≤i≤n]::(B)	允许在<strong>表尾插入</strong>（i=n+1位置）	19
[14. 当顺序表空间满需申请m个空间时，申请失败说明系统无( )。<br>A. m个空间<br>B. m个连续空间<br>C. n + m个空间<br>D. n + m个连续空间]::(D)	需要<strong>连续存储空间</strong>存放原表+新增元素	19
[15. 【2023统考真题】对顺序存储有序表，平均时间复杂度为O(1)的是( )。<br>A. 查找指定值元素<br>B. 插入指定值元素<br>C. 删除第i个元素<br>D. 获取第i个元素]::(D)	按序号获取元素<strong>时间复杂度恒定O(1)</strong>	19
