[01. 在下列关于二叉树遍历的说法中，正确的是( )。<br>A. 若有一个结点是二叉树中某个子树的中序遍历结果序列的最后一个结点，则它一定是该子树的前序遍历结果序列的最后一个结点<br>B. 若有一个结点是二叉树中某个子树的前序遍历结果序列的最后一个结点，则它一定是该子树的中序遍历结果序列的最后一个结点<br>C. 若有一个叶结点是二叉树中某个子树的中序遍历结果序列的最后一个结点，则它一定是该子树的前序遍历结果序列的最后一个结点<br>D. 若有一个叶结点是二叉树中某个子树的前序遍历结果序列的最后一个结点，则它一定是该子树的中序遍历结果序列的最后一个结点]::(C)	1. 中序遍历的最后一个结点是从根沿右子女链走到底的结点（指针p）<br>2. 若p不是叶结点（左子树非空），前序遍历最后一个结点在p的左子树中（A、B错误）<br>3. 若p是叶结点，前序与中序遍历最后一个结点相同（C正确）<br>4. 若p非叶且有左子女q（叶结点），q是前序遍历最后一个结点但非中序遍历最后一个结点（D错误）	155
[02. 在任何一棵二叉树中，若结点a有左孩子b，右孩子c，则在结点的先序序列、中序序列、后序序列中，( )。<br>A. 结点b一定在结点a的前面<br>B. 结点a一定在结点c的前面<br>C. 结点b一定在结点c的前面<br>D. 结点a一定在结点b的前面]::(C)	1. <strong>遍历顺序特性</strong>：三种遍历均先左子树后右子树<br>2. b在左子树，c在极子树，因此b一定在c前访问	155
[03. 设n,m为一棵二叉树上的两个结点，在中序遍历时，n在m前的条件是( )。<br>A. n在m右方<br>B. n是m祖先<br>C. n在m左方<br>D. n是m子孙]::(C)	1. 中序遍历顺序：左子树 → 根结点 → 右子树<br>2. n在m前的三种情形：n在m的左子树中；n是m的左祖先；n和m同属某结点左子树且n在左<br>3. <strong>共同特征</strong>：n始终在m的左方	155
[04. 设n,m为一棵二叉树上的两个结点，在后序遍历时，n极m前的充分条件是( )。<br>A. n在m右方<br>B. n是m祖先<br>C. n在m左方<br>D. n是m子孙]::(D)	1. 后序遍历顺序：左子树 → 右子树 → 根结点<br>2. 充分条件：n在m的左子树中；或n是m的子孙且m在子树根位置<br>3. 反例：若n在m右方（非子孙），后序遍历顺序可能不满足条件	155
[05. 在二叉树中有两个结点m和n，若m是n的祖先，则使用( )可以找到从m到n的路径。<br>A. 先序遍历<br>B. 中序遍历<br>C. 后序遍历<br>D. 层次遍历]::(C)	1. <strong>回溯特性</strong>：后序遍历访问结点时已遍历完其子树<br>2. 路径记录：递归访问n时，栈中存储从m到n的完整路径<br>3. 操作验证：后序退回时输出结点可实现自底向上路径回溯	155
[06. 某非空二叉树采用顺序存储结构，树中的结点信息按完全二叉树的层次序列依次存在如下所示的一维数组中，则该二叉树的后序遍历序列为( )。<br>（数组：索引0→a, 1→b, 2→c, 3→d, 4→e, 5→f, 7→g, 12→h）<br>A. ghbehfca<br>B. g.bdehcfa<br>C. gdbhefca<br>D. bgdehcfa]::(C)	1. 数组下标与孩子关系：左孩子=2i+1, 右孩子=2i+2<br>2. 二叉树形态：根a（0），左孩子b（1），右孩子c（2）；b左d（3），c左e（4）右f（5）；d右g（7）；f右h（12）<br>3. 后序遍历：左→右→根 ⇒ g→d→b→h→e→f→c→a → gdbhefca	155
[07. 在二叉树的前序序列，中序序列和后序序列中，所有叶结点的先后顺序( )。<br>A. 都不相同<br>B. 完全相同<br>C. 前序和中序相同，而与后序不同<br>D. 中序和后序相同，而与前序不同]::(B)	1. <strong>核心原理</strong>：三种遍历均保持左→右子树访问顺序<br>2. 叶结点作为子树终端结点，相对位置不变<br>3. 验证：构造3结点满二叉树，遍历序列中叶结点顺序一致	155
[08. 对二叉树的结点从1开始进行连续编号，要求每个结点的编号大于其左，右孩子的编号，同一结点的左、右孩子中，其左孩子的编号小于其右孩子的编号，可采用( )次序的遍历实现编号。<br>A. 先序遍历<br>B. 中序遍历<br>C. 后序遍历<br>D. 层次遍历]::(C)	1. 编号逻辑：父结点编号需大于子结点 ⇒ 先访问子结点<br>2. 遍历顺序要求：左孩子编号 < 右孩子编号 ⇒ 先左后右<br>3. <strong>唯一匹配</strong>：后序遍历（左→右→根）自然满足条件	155
[09. 按某种顺序对二叉树的结点进行编号，编号为1,2,<anki-mathjax>\cdots</anki-mathjax>,n规定：树中任一结点v，其编号等于v的左子树上的最小编号减1，而v的右子树中的最小编号等于v的左子树上的最大编号加1，则说明该二叉树是按( )次序编号的。<br>A. 中序遍历<br>B. 先序遍历<br>C. 后序遍历<br>D. 层次遍历]::(B)	1. 编号规则：v的编号 < 左子树所有编号，且 < 右子树所有编号<br>2. 遍历含义：父结点访问在所有子结点前 ⇒ 先序遍历<br>3. 位置特征：v是子树中最早访问的结点	155
[10. 前序序列为A,B,C，后序序列为C,B,A的二叉树共有( )。<br>A. 1棵<br>B. 2棵<br>C. 3棵<br>D. 4棵]::(D)	1. 二叉树形态：前序AB...C，后序C...BA ⇒ 单支树结构<br>2. 总可能数：前序ABC的5种二叉树中，4种后序为CBA<br>3. <strong>具体示例</strong>：4种均为父结点仅一个孩子的链式结构	155
